high,medium,low,listing_id
0.0535313673317,0.423418313265,0.523050308228,7142618
0.0722763165832,0.11142603308,0.816297650337,7210040
0.00979728717357,0.193144008517,0.79705876112,7103890
0.041085254401,0.374386072159,0.584528684616,7143442
0.0255394876003,0.178970202804,0.795490264893,6860601
0.00046572642168,0.0231407042593,0.976393520832,6840081
0.0392684936523,0.278470635414,0.682260870934,6922337
0.0322233662009,0.484260261059,0.483516395092,6913616
0.0505996793509,0.399364590645,0.550035774708,6937820
0.0355692580342,0.396343797445,0.568086922169,6893933
0.00812818389386,0.0294214338064,0.962450385094,6832604
0.0524061508477,0.33386951685,0.613724291325,6915282
0.048235476017,0.460585564375,0.49117898941,7127565
0.00150984036736,0.0194914210588,0.978998661041,6827899
0.000158322087373,0.0106866294518,0.989155113697,6934855
0.0069866697304,0.17986048758,0.81315279007,6861826
0.0440694503486,0.45995247364,0.495978057384,6871643
0.000772828876507,0.0231943055987,0.976032853127,6842542
0.00820776633918,0.0594133362174,0.93237888813,6934145
0.0582100227475,0.369227588177,0.572562396526,6829365
0.0242716316134,0.210529118776,0.765199303627,7167858
0.00325810280629,0.0651965886354,0.931545257568,6859483
0.0281659904867,0.190753012896,0.781081020832,6861377
0.0169187542051,0.136004060507,0.847077190876,6848960
0.000568714574911,0.0193602759391,0.980071008205,6918850
0.178826391697,0.641458690166,0.179714918137,6916867
0.0173108801246,0.141402095556,0.841287016869,6895840
0.403161436319,0.349811911583,0.247026637197,6813539
0.115652754903,0.263859301805,0.620487928391,7116900
0.00604695361108,0.0168046243489,0.977148413658,6890328
0.0653856992722,0.135497450829,0.799116909504,6879406
0.0414513237774,0.346304297447,0.612244367599,6824924
0.00643578078598,0.0173158235848,0.976248443127,6911302
0.154310494661,0.574537873268,0.271151661873,6918742
0.00470630917698,0.0886416584253,0.906651973724,6910586
0.0235804263502,0.182579085231,0.793840527534,6821750
0.123648576438,0.550825178623,0.32552626729,6860647
0.0702650845051,0.636325657368,0.293409228325,6932873
0.00529877655208,0.0796256139874,0.915075600147,6846053
0.12078281492,0.28057077527,0.598646402359,6940365
0.00542337447405,0.216127306223,0.778449296951,6931867
0.0201264005154,0.0604141354561,0.919459402561,6876383
0.0452507920563,0.300723403692,0.654025793076,6910980
0.0384138040245,0.165360361338,0.796225845814,6880877
0.142238914967,0.737576127052,0.120185002685,6839552
0.136600255966,0.593425273895,0.269974470139,6838051
0.547061145306,0.172533109784,0.280405759811,6928201
0.0458601005375,0.482330948114,0.471808969975,6945608
0.0302492640913,0.158598825336,0.811151921749,6816147
0.0295293107629,0.25985494256,0.710615754128,6868129
0.0177946202457,0.163032770157,0.819172620773,6849448
0.507219552994,0.404771000147,0.0880094543099,7113677
0.00468587083742,0.0605730637908,0.934741020203,6930856
0.183739885688,0.441063284874,0.375196874142,6889594
0.00257527153008,0.0593068487942,0.938117921352,6842682
0.157446026802,0.73659735918,0.10595665127,6880366
0.000996236689389,0.00479486398399,0.994208931923,6835063
0.313660800457,0.411271125078,0.275068134069,6820479
0.00499099772424,0.150978922844,0.844030082226,6882057
0.0462200641632,0.636989474297,0.316790431738,6834440
0.000119224692753,0.00316423294134,0.996716558933,6880846
0.000678726297338,0.00969623494893,0.989625036716,6847248
0.00090061314404,0.0209058783948,0.9781935215,6868368
0.00166340824217,0.0286067966372,0.969729840755,6943505
0.00229519442655,0.0229445584118,0.974760234356,7174304
0.0439908280969,0.246470734477,0.709538400173,6880747
0.0477453321218,0.389293253422,0.562961399555,6933565
0.000609295035247,0.0065264320001,0.992864251137,6888511
0.107929110527,0.564060270786,0.328010588884,6942704
0.0166286081076,0.0777546986938,0.905616700649,6840304
0.00362246949226,0.0748923569918,0.921485245228,6856860
9.2316971859e-05,0.00323071004823,0.996676921844,6884921
0.000867295253556,0.0255260802805,0.973606586456,6937417
0.000439854164142,0.00919983629137,0.99036026001,6831129
0.10142224282,0.350090056658,0.548487663269,6936660
0.0266783498228,0.12587249279,0.847449183464,6940667
0.000515045190696,0.00397923961282,0.995505690575,7201307
0.00652164546773,0.0864412263036,0.907037138939,6825434
0.00272046774626,0.0107600074261,0.98651945591,6848114
0.564124166965,0.336985170841,0.0988906696439,6947758
0.0960012599826,0.441070824862,0.462927877903,6897002
0.00107222318184,0.0508273690939,0.948100328445,6926661
0.0784125253558,0.509997010231,0.411590456963,6867411
0.0209685899317,0.221207275987,0.757824122906,6910154
